y,z,time
0.3701171875,0.04125976562,1591668476728
0.4201660156,0.1077880859,1591668477028
0.2177734375,-0.01989746093,1591668477328
0.2236328125,-0.05004882812,1591668477629
0.5726318359,0.01062011718,1591668477929
0.5408935547,0.1091308594,1591668478229
0.2603759766,0.083984375,1591668478530
0.3564453125,0.01306152343,1591668478831
0.4852294922,0.1062011719,1591668479132
0.2716064453,0.1867675781,1591668479433
0.2445068359,0.08264160156,1591668479734
0.4235839844,-0.025390625,1591668480035
0.4805908203,0.1276855469,1591668480336
0.2205810547,0.2221679688,1591668480638
0.2584228516,-0.00573730468,1591668480939
0.5529785156,0.01806640625,1591668481241
0.3206787109,0.1671142578,1591668481542
0.2935791016,0.03833007812,1591668481844
0.3533935547,-0.1076660156,1591668482146
0.5225830078,0.09155273437,1591668482448
0.2821044922,0.2393798828,1591668482750
0.2493896484,-0.00048828125,1591668483053
0.4674072266,-0.04724121093,1591668483355
0.4860839844,0.1041259766,1591668483657
0.2142333984,0.2315673828,1591668483960
0.3126220703,-0.08825683593,1591668484263
0.5134277344,0.01770019531,1591668484566
0.3474121094,0.1032714844,1591668484869
0.3079833984,0.1494140625,1591668485172
0.4340820313,0.1375732422,1591668485475
0.5404052734,-0.01416015625,1591668485778
0.3012695313,0.1436767578,1591668486082
0.2531738281,0.00268554687,1591668486385
0.4476318359,0.1306152344,1591668486689
0.4278564453,0.1961669922,1591668486993
0.2340087891,0.1779785156,1591668487296
0.3383789063,-0.05676269531,1591668487601
0.5649414063,-0.0029296875,1591668487904
0.3223876953,0.1325683594,1591668488209
0.2596435547,0.05773925781,1591668488513
0.5218505859,0.07946777343,1591668488818
0.3557128906,0.05419921875,1591668489123
0.2078857422,0.1383056641,1591668489427
0.3026123047,0.02429199218,1591668489732
0.4497070313,0.01049804687,1591668490037
0.3586425781,0.07788085937,1591668490342
0.2072753906,0.1240234375,1591668490647
0.3125,-0.01220703125,1591668490952
0.3792724609,-0.02392578125,1591668491257
0.4602050781,0.05725097656,1591668491562
0.2001953125,0.1412353516,1591668491868
0.3937988281,-0.001953125,1591668492174
0.4608154297,-0.0380859375,1591668492480
