Y,Z,Time
0.3211669922,-0.1275634766,1591660990328
0.3853759766,-0.1120605469,1591660990408
0.4556884766,-0.1057128906,1591660990488
0.5310058594,-0.1026611328,1591660990569
0.5572509766,-0.08337402343,1591660990648
0.5283203125,-0.04406738281,1591660990728
0.4754638672,0.00732421875,1591660990808
0.4146728516,0.05334472656,1591660990888
0.3555908203,0.09619140625,1591660990968
0.3076171875,0.1297607422,1591660991048
0.2741699219,0.1314697266,1591660991128
0.2694091797,0.05041503906,1591660991208
0.2463378906,-0.04626464843,1591660991288
0.2208251953,-0.1083984375,1591660991368
0.2607421875,-0.1602783203,1591660991448
0.3170166016,-0.1501464844,1591660991528
0.3833007813,-0.1136474609,1591660991608
0.4324951172,-0.07653808593,1591660991688
0.462890625,-0.06066894531,1591660991768
0.4624023438,-0.04772949218,1591660991848
0.41796875,-0.03381347656,1591660991928
0.3511962891,-0.03356933593,1591660992009
0.2679443359,-0.0166015625,1591660992089
0.2153320313,-0.00231933593,1591660992168
0.1995849609,0.01220703125,1591660992249
0.2321777344,0.0244140625,1591660992328
0.2927246094,0.02087402343,1591660992408
0.3065185547,0.0068359375,1591660992488
0.3024902344,0.009765625,1591660992568
0.3389892578,0.04174804687,1591660992648
0.4017333984,0.04260253906,1591660992728
0.4447021484,0.00866699218,1591660992808
0.4932861328,-0.03234863281,1591660992888
0.5249023438,-0.07287597656,1591660992968
0.3878173828,-0.05029296875,1591660993048
0.3349609375,-0.05432128906,1591660993128
0.2720947266,-0.04052734375,1591660993208
0.2376708984,-0.03442382812,1591660993288
0.2213134766,-0.02368164062,1591660993368
0.2575683594,-0.02294921875,1591660993448
0.3103027344,-0.02783203125,1591660993528
0.3122558594,-0.01843261718,1591660993608
0.3227539063,-0.01635742187,1591660993688
0.353515625,-0.01782226562,1591660993768
0.3907470703,-0.04284667968,1591660993848
0.4189453125,-0.08898925781,1591660993928
0.4360351563,-0.1055908203,1591660994008
0.4837646484,-0.1096191406,1591660994088
0.5025634766,-0.1123046875,1591660994168
0.4636230469,-0.08178710937,1591660994248
0.4311523438,-0.03479003906,1591660994328
0.3845214844,0.00659179687,1591660994408
0.3269042969,0.03540039062,1591660994488
0.2800292969,0.03601074218,1591660994568
0.2420654297,0.02319335937,1591660994648
0.2462158203,-0.03503417968,1591660994728
0.2496337891,-0.08581542968,1591660994808
0.2651367188,-0.09704589843,1591660994888
0.3186035156,-0.1121826172,1591660994968
0.3504638672,-0.1025390625,1591660995048
0.3756103516,-0.09338378906,1591660995128
0.3883056641,-0.080078125,1591660995208
0.4311523438,-0.09240722656,1591660995420
0.3745117188,-0.07116699218,1591660995512
0.3590087891,-0.07446289062,1591660995604
0.3380126953,-0.05529785156,1591660995697
0.3229980469,-0.05590820312,1591660995789
0.2987060547,-0.05102539062,1591660995882
0.2952880859,-0.07373046875,1591660995975
0.3055419922,-0.0771484375,1591660996067
0.3292236328,-0.03784179687,1591660996160
0.4309082031,-0.06140136718,1591660996254
0.4813232422,-0.09948730468,1591660996347
0.5247802734,-0.09216308593,1591660996440
0.5744628906,-0.05822753906,1591660996534
0.5754394531,-0.01379394531,1591660996627
0.5432128906,0.05639648437,1591660996721
0.4808349609,0.1429443359,1591660996815
0.4481201172,0.1794433594,1591660996909
0.3748779297,0.1939697266,1591660997003
0.3415527344,0.1099853516,1591660997097
0.2862548828,0.01098632812,1591660997192
0.2078857422,-0.05249023437,1591660997286
0.2237548828,-0.1553955078,1591660997381
0.2915039063,-0.1561279297,1591660997475
0.3831787109,-0.1184082031,1591660997570
0.4813232422,-0.05615234375,1591660997665
0.5322265625,0.01208496093,1591660997760
0.4768066406,0.1118164063,1591660997856
0.4230957031,0.1033935547,1591660997951
0.3597412109,0.09851074218,1591660998046
0.3104248047,0.1047363281,1591660998141
0.2945556641,0.1053466797,1591660998237
0.2806396484,-0.04858398437,1591660998333
0.2680664063,-0.08581542968,1591660998429
0.3153076172,-0.1434326172,1591660998525
0.3619384766,-0.1540527344,1591660998621
0.4349365234,-0.1315917969,1591660998717
0.5736083984,-0.05444335937,1591660998814
0.5764160156,-0.00476074218,1591660998910
0.5297851563,0.05834960937,1591660999007
0.4718017578,0.07580566406,1591660999103
0.3969726563,0.07409667968,1591660999200
0.2915039063,0.1018066406,1591660999297
0.2978515625,0.06640625,1591660999394
0.3070068359,-0.02368164062,1591660999491
0.2839355469,-0.07299804687,1591660999588
0.2966308594,-0.1013183594,1591660999685
0.3526611328,-0.16015625,1591660999783
0.4197998047,-0.1584472656,1591660999881
0.4847412109,-0.1232910156,1591660999978
0.5008544922,-0.0693359375,1591661000076
0.4267578125,0.06982421875,1591661000175
0.4036865234,0.09545898437,1591661000272
0.3640136719,0.10546875,1591661000370
0.3107910156,0.1130371094,1591661000469
0.2668457031,0.1009521484,1591661000568
0.26953125,-0.08447265625,1591661000666
0.2589111328,-0.1153564453,1591661000765
0.3675537109,-0.1475830078,1591661000863
0.4036865234,-0.1325683594,1591661000962
0.4838867188,-0.05541992187,1591661001061
0.4772949219,-0.0087890625,1591661001160
0.458984375,0.03747558593,1591661001259
0.4464111328,0.06420898437,1591661001359
0.3372802734,0.09838867187,1591661001458
0.2928466797,0.1186523438,1591661001558
0.2716064453,0.1175537109,1591661001658
0.2806396484,0.02502441406,1591661001757
0.2615966797,-0.1143798828,1591661001858
0.2957763672,-0.1359863281,1591661001958
0.3568115234,-0.1207275391,1591661002058
0.4249267578,-0.09924316406,1591661002158
0.5141601563,-0.05065917968,1591661002258
0.5405273438,-0.01989746093,1591661002359
0.5080566406,0.02172851562,1591661002459
0.4362792969,0.04418945312,1591661002560
0.2814941406,0.1213378906,1591661002801
0.2620849609,-0.05432128906,1591661002923
0.2537841797,-0.1115722656,1591661003044
0.3143310547,-0.1561279297,1591661003166
0.4038085938,-0.1254882813,1591661003289
0.4465332031,-0.08996582031,1591661003410
0.4884033203,-0.00622558593,1591661003533
0.4500732422,0.01953125,1591661003655
0.3161621094,0.06494140625,1591661003777
0.2779541016,0.09362792968,1591661003900
0.2752685547,0.017578125,1591661004022
0.2746582031,-0.04638671875,1591661004145
0.3089599609,-0.08520507812,1591661004268
0.3503417969,-0.09985351562,1591661004391
0.4167480469,-0.07641601562,1591661004514
0.4674072266,-0.03247070312,1591661004637
0.4221191406,0.02954101562,1591661004761
0.3677978516,0.04382324218,1591661004884
0.2745361328,0.1099853516,1591661005008
0.2657470703,0.01123046875,1591661005132
0.2578125,-0.06323242187,1591661005255
0.3052978516,-0.103515625,1591661005379
0.3533935547,-0.1199951172,1591661005503
0.4360351563,-0.09777832031,1591661005628
0.4885253906,-0.08129882812,1591661005752
0.4738769531,0.04016113281,1591661005876
0.4445800781,0.09680175781,1591661006001
0.3388671875,0.13671875,1591661006125
0.2991943359,0.123046875,1591661006250
0.3040771484,0.01000976562,1591661006375
0.2277832031,-0.08227539062,1591661006500
0.2723388672,-0.1130371094,1591661006625
0.3754882813,-0.1116943359,1591661006750
0.4459228516,-0.06982421875,1591661006875
0.5415039063,0.07543945312,1591661007001
0.5285644531,0.1553955078,1591661007126
0.4349365234,0.1705322266,1591661007252
0.3826904297,0.1318359375,1591661007378
0.3504638672,0.07336425781,1591661007504
0.4114990234,-0.09619140625,1591661007630
0.4118652344,-0.08276367187,1591661007756
0.3781738281,-0.06616210937,1591661007883
0.4877929688,-0.00866699218,1591661008009
0.6627197266,0.07751464843,1591661008136
0.7239990234,0.01867675781,1591661008262
0.6713867188,0.02380371093,1591661008389
0.4897460938,0.1169433594,1591661008516
0.4566650391,0.09887695312,1591661008643
0.3598632813,-0.03308105468,1591661008770
0.3226318359,-0.099609375,1591661008897
0.3551025391,-0.1315917969,1591661009024
0.4639892578,-0.09777832031,1591661009152
0.5229492188,-0.02868652343,1591661009279
0.5352783203,0.11328125,1591661009407
0.4208984375,0.1677246094,1591661009535
0.3697509766,0.1901855469,1591661009663
0.3337402344,0.1312255859,1591661009791
0.3106689453,0.01708984375,1591661009919
0.2562255859,-0.09985351562,1591661010047
0.3441162109,-0.1463623047,1591661010176
0.3786621094,-0.142578125,1591661010304
0.4602050781,-0.01635742187,1591661010433
0.4885253906,0.03942871093,1591661010561
0.4299316406,0.1469726563,1591661010690
0.3461914063,0.1906738281,1591661010819
0.3165283203,0.1889648438,1591661010948
0.26953125,-0.00219726562,1591661011078
0.2120361328,-0.08801269531,1591661011207
0.291015625,-0.1468505859,1591661011336
0.4519042969,-0.1361083984,1591661011466
0.4699707031,-0.09680175781,1591661011595
0.4680175781,-0.00793457031,1591661011725
0.3698730469,0.1110839844,1591661011856
0.3259277344,0.1396484375,1591661011985
0.2629394531,0.1391601563,1591661012116
0.2700195313,0.04382324218,1591661012246
0.3835449219,-0.1392822266,1591661012517
0.4526367188,-0.07495117187,1591661012668
0.4753417969,-0.03039550781,1591661012820
0.3833007813,0.04138183593,1591661012971
0.3283691406,0.08227539062,1591661013122
0.2644042969,0.1301269531,1591661013274
0.2503662109,-0.046875,1591661013426
0.2514648438,-0.1251220703,1591661013578
0.3403320313,-0.1418457031,1591661013730
0.4731445313,-0.07373046875,1591661013882
0.4526367188,-0.01611328125,1591661014034
0.3499755859,0.041015625,1591661014187
0.2537841797,0.0751953125,1591661014339
0.2485351563,0.01000976562,1591661014492
0.2756347656,-0.05139160156,1591661014644
0.3427734375,-0.09594726562,1591661014797
0.4016113281,-0.09045410156,1591661014950
0.5024414063,-0.02563476562,1591661015104
0.4468994141,-0.01416015625,1591661015257
0.3182373047,-0.00390625,1591661015410
0.2435302734,0.0322265625,1591661015564
0.2730712891,-0.06750488281,1591661015717
0.2998046875,-0.1173095703,1591661015871
0.3752441406,-0.0986328125,1591661016025
0.5161132813,-0.0654296875,1591661016179
0.4102783203,-0.0439453125,1591661016333
0.3566894531,-0.02795410156,1591661016486
0.2760009766,0.00805664062,1591661016641
0.2630615234,-0.05334472656,1591661016795
0.2700195313,-0.09875488281,1591661016950
0.3603515625,-0.09069824218,1591661017104
0.4730224609,-0.08447265625,1591661017259
0.4987792969,-0.07189941406,1591661017414
0.3947753906,-0.02404785156,1591661017569
0.2647705078,0.05407714843,1591661017724
0.2506103516,0.00354003906,1591661017880
0.2333984375,-0.1108398438,1591661018035
0.3702392578,-0.1094970703,1591661018190
0.4146728516,-0.05297851562,1591661018346
0.46875,-0.05908203125,1591661018502
0.3828125,-0.01599121093,1591661018657
0.296875,0.01135253906,1591661018813
0.2470703125,0.02233886718,1591661018969
0.2548828125,-0.04260253906,1591661019125
0.2678222656,-0.07739257812,1591661019281
0.3314208984,-0.07080078125,1591661019437
0.4481201172,-0.03869628906,1591661019594
0.5063476563,-0.05249023437,1591661019751
0.4140625,-0.00891113281,1591661019907
0.2834472656,0.06530761718,1591661020064
0.2663574219,-0.05334472656,1591661020221
0.2738037109,-0.06860351562,1591661020378
0.3460693359,-0.046875,1591661020536
0.4633789063,-0.03015136718,1591661020693
0.4947509766,-0.02819824218,1591661020850
0.3892822266,0.01184082031,1591661021008
0.2896728516,0.06616210937,1591661021166
0.279296875,0.0048828125,1591661021324
0.2489013672,-0.07446289062,1591661021482
0.2994384766,-0.08459472656,1591661021640
0.4599609375,-0.06750488281,1591661021798
0.5501708984,-0.052734375,1591661021956
0.45703125,0.01477050781,1591661022114
0.3549804688,0.1009521484,1591661022273
0.2576904297,0.09155273437,1591661022431
0.2716064453,-0.05004882812,1591661022590
0.2564697266,-0.1220703125,1591661022749
0.3731689453,-0.1385498047,1591661022908
0.4663085938,-0.04919433593,1591661023067
0.4554443359,0.01293945312,1591661023226
0.3489990234,0.00512695312,1591661023385
0.2330322266,-0.01928710937,1591661023545
0.2578125,-0.05126953125,1591661023704
0.3236083984,-0.01110839843,1591661023864
0.3797607422,0.00866699218,1591661024023
0.4859619141,-0.02893066406,1591661024183
0.4195556641,-0.07360839843,1591661024483
0.2307128906,-0.06335449218,1591661024664
0.2191162109,-0.08447265625,1591661024845
0.2326660156,-0.03002929687,1591661025026
0.3194580078,0.041015625,1591661025208
0.4782714844,-0.01440429687,1591661025389
0.5140380859,-0.1125488281,1591661025570
0.3791503906,-0.04309082031,1591661025752
0.2701416016,0.02941894531,1591661025934
0.2219238281,-0.08374023437,1591661026116
0.2194824219,-0.05334472656,1591661026298
0.2956542969,-0.07556152343,1591661026480
0.4354248047,-0.03369140625,1591661026662
0.42578125,-0.03393554687,1591661026844
0.3221435547,-0.02099609375,1591661027027
0.2282714844,-0.05285644531,1591661027210
0.2408447266,-0.03198242187,1591661027392
0.3760986328,-0.04028320312,1591661027575
0.4776611328,-0.08264160156,1591661027758
0.5325927734,0.04333496093,1591661027941
0.4443359375,0.1285400391,1591661028124
0.3518066406,0.1396484375,1591661028307
0.2800292969,0.01208496093,1591661028491
0.3087158203,-0.07958984375,1591661028674
0.4033203125,-0.08874511718,1591661028857
0.4945068359,0.02905273437,1591661029041
0.4008789063,0.1391601563,1591661029225
0.3032226563,0.1339111328,1591661029409
0.2769775391,0.0693359375,1591661029593
0.2979736328,-0.05883789062,1591661029777
0.3742675781,-0.08666992187,1591661029962
0.4958496094,-0.06140136718,1591661030146
0.4261474609,0.1335449219,1591661030331
0.3332519531,0.13671875,1591661030515
0.2911376953,0.1239013672,1591661030700
0.2713623047,-0.02075195312,1591661030884
0.3190917969,-0.1317138672,1591661031069
0.4063720703,-0.06408691406,1591661031254
0.4747314453,0.07592773437,1591661031440
0.2984619141,0.1096191406,1591661031625
0.2388916016,0.08947753906,1591661031810
0.2358398438,-0.04772949218,1591661031996
0.3520507813,-0.1248779297,1591661032182
0.4730224609,-0.09680175781,1591661032367
0.4805908203,-0.00329589843,1591661032553
0.353515625,0.08129882812,1591661032740
0.2778320313,0.1003417969,1591661032926
0.2690429688,-0.03857421875,1591661033112
0.3350830078,-0.1163330078,1591661033299
0.4107666016,-0.1259765625,1591661033485
0.4582519531,-0.02905273437,1591661033671
0.3959960938,0.06677246093,1591661033858
0.2906494141,0.1159667969,1591661034045
0.2646484375,0.03173828125,1591661034232
0.2840576172,-0.1107177734,1591661034419
0.3526611328,-0.1290283203,1591661034606
0.4565429688,-0.06030273437,1591661034793
0.419921875,0.080078125,1591661034981
0.2766113281,0.1566162109,1591661035168
0.2717285156,0.01184082031,1591661035356
0.2994384766,-0.1311035156,1591661035544
0.4012451172,-0.1173095703,1591661035731
0.5078125,-0.0244140625,1591661035919
0.4031982422,0.0830078125,1591661036107
0.3135986328,0.1547851563,1591661036295
0.2683105469,0.04406738281,1591661036483
0.2648925781,-0.1234130859,1591661036672
0.3834228516,-0.1540527344,1591661036861
0.5092773438,0.00451660156,1591661037050
0.4393310547,0.1575927734,1591661037238
0.3510742188,0.1776123047,1591661037427
0.2681884766,0.00720214843,1591661037616
0.2463378906,-0.07019042968,1591661037805
0.2816162109,-0.1448974609,1591661037994
0.4752197266,-0.07055664062,1591661038184
0.4287109375,-0.04406738281,1591661038373
0.2403564453,0.00708007812,1591661038704
0.3197021484,-0.08581542968,1591661038915
0.3862304688,-0.1052246094,1591661039125
0.5090332031,-0.08093261718,1591661039337
0.3654785156,-0.02514648437,1591661039548
0.2607421875,0.0263671875,1591661039759
0.2766113281,-0.05847167968,1591661039970
0.3153076172,-0.09948730468,1591661040182
0.3956298828,-0.09594726562,1591661040393
0.4163818359,-0.04907226562,1591661040605
0.3109130859,-0.01794433593,1591661040817
0.2161865234,-0.01647949218,1591661041028
0.3012695313,0.01318359375,1591661041240
0.3825683594,0.09326171875,1591661041453
0.4609375,0.04138183593,1591661041665
0.4144287109,-0.05480957031,1591661041877
0.2086181641,-0.0341796875,1591661042090
0.2082519531,-0.01184082031,1591661042302
0.2711181641,0.02661132812,1591661042515
0.3715820313,-0.01831054687,1591661042728
0.5261230469,-0.09362792968,1591661042940
0.4127197266,0.03259277343,1591661043154
0.3123779297,0.06359863281,1591661043367
0.2316894531,-0.04321289062,1591661043580
0.3369140625,-0.1049804688,1591661043794
0.4497070313,-0.08544921875,1591661044007
0.4556884766,0.07763671875,1591661044221
0.2962646484,0.1436767578,1591661044435
0.2690429688,-0.01586914062,1591661044649
0.2396240234,-0.0810546875,1591661044862
0.4072265625,-0.1148681641,1591661045077
0.4545898438,0.02600097656,1591661045291
0.3393554688,0.0537109375,1591661045505
0.2718505859,0.07092285156,1591661045720
0.2542724609,-0.1053466797,1591661045934
0.3100585938,-0.1467285156,1591661046149
0.5142822266,-0.07763671875,1591661046364
0.3731689453,0.01513671875,1591661046579
0.2277832031,0.06213378906,1591661046794
0.3491210938,-0.0322265625,1591661047009
0.4318847656,-0.08813476562,1591661047224
0.4276123047,-0.01342773437,1591661047439
0.3387451172,0.03662109375,1591661047655
0.2083740234,0.06726074218,1591661047871
0.2939453125,-0.021484375,1591661048086
0.3579101563,-0.08666992187,1591661048302
0.5015869141,-0.06982421875,1591661048518
0.3773193359,-0.01416015625,1591661048735
0.2601318359,0.03540039062,1591661048951
0.3056640625,-0.04699707031,1591661049167
0.3284912109,-0.09948730468,1591661049384
0.38671875,-0.08972167968,1591661049600
0.4255371094,-0.04174804687,1591661049817
0.2496337891,0.02648925781,1591661050034
0.3011474609,-0.03063964843,1591661050251
0.2918701172,-0.09387207031,1591661050467
0.455078125,-0.09338378906,1591661050684
0.4011230469,-0.04260253906,1591661050902
0.2805175781,0.0107421875,1591661051119
0.2622070313,0,1591661051336
0.3137207031,-0.1063232422,1591661051554
0.3944091797,-0.06848144531,1591661051772
0.4504394531,-0.04064941406,1591661051989
0.3218994141,0.01940917968,1591661052207
0.2473144531,0.05688476562,1591661052425
0.2894287109,-0.01171875,1591661052643
0.3857421875,-0.0947265625,1591661052862
0.4752197266,-0.08605957031,1591661053080
0.3323974609,0.05944824218,1591661053299
0.2380371094,0.09655761718,1591661053517
0.2408447266,-0.08288574218,1591661053736
0.4085693359,-0.126953125,1591661053955
0.4591064453,-0.04907226562,1591661054174
0.3861083984,0.03527832031,1591661054393
0.2615966797,0.1302490234,1591661054612
0.2320556641,-0.05529785156,1591661054832
0.3927001953,-0.072265625,1591661055192
0.4041748047,0.01770019531,1591661055433
0.2047119141,0.01098632812,1591661055673
0.2635498047,0.03637695312,1591661055914
0.2947998047,-0.00402832031,1591661056155
0.4169921875,-0.05651855468,1591661056396
0.4124755859,-0.068359375,1591661056637
0.2573242188,-0.01696777343,1591661056878
0.2517089844,0.00927734375,1591661057120
0.2951660156,-0.00451660156,1591661057361
0.3450927734,-0.02917480468,1591661057603
0.4443359375,-0.04443359375,1591661057845
0.3198242188,-0.00219726562,1591661058087
0.2220458984,-0.03442382812,1591661058329
0.3223876953,-0.07104492187,1591661058571
0.4324951172,-0.09362792968,1591661058813
0.3354492188,-0.0244140625,1591661059055
0.2622070313,-0.02221679687,1591661059298
0.2956542969,-0.0322265625,1591661059540
0.3940429688,-0.01953125,1591661059783
0.4903564453,-0.1066894531,1591661060025
0.4675292969,0.1207275391,1591661060268
0.4011230469,0.2094726563,1591661060511
0.2941894531,0.00354003906,1591661060754
0.2712402344,-0.1229248047,1591661060997
0.4476318359,-0.04443359375,1591661061240
0.4074707031,0.08837890625,1591661061484
0.2941894531,0.1026611328,1591661061727
0.2764892578,-0.06604003906,1591661061971
0.3994140625,-0.09936523437,1591661062215
0.4776611328,-0.03173828125,1591661062459
0.3670654297,0.05944824218,1591661062703
0.2797851563,0.1105957031,1591661062947
0.2819824219,-0.09497070312,1591661063191
0.4020996094,-0.1174316406,1591661063435
0.4677734375,0.05444335937,1591661063680
0.376953125,0.1192626953,1591661063925
0.2528076172,0.02807617187,1591661064170
0.3076171875,-0.1165771484,1591661064414
0.4542236328,-0.1059570313,1591661064659
0.4571533203,0.03308105468,1591661064904
0.3206787109,0.1053466797,1591661065150
0.2497558594,-0.00842285156,1591661065395
0.3260498047,-0.09387207031,1591661065640
0.4226074219,-0.05407714843,1591661065886
0.4055175781,0.1264648438,1591661066132
0.3120117188,0.1611328125,1591661066377
0.2722167969,-0.03674316406,1591661066623
0.326171875,-0.1160888672,1591661066870
0.4156494141,-0.07043457031,1591661067116
0.46875,0.01525878906,1591661067362
0.3167724609,0.1480712891,1591661067608
0.2818603516,0.00732421875,1591661067855
0.3298339844,-0.09985351562,1591661068102
0.3875732422,-0.09826660156,1591661068348
0.4417724609,0.02709960937,1591661068595
0.3436279297,0.09387207031,1591661068842
0.2780761719,0.05847167968,1591661069089
0.2641601563,-0.08520507812,1591661069336
0.3731689453,-0.0791015625,1591661069583
0.4150390625,0.00708007812,1591661069831
0.3614501953,0.06884765625,1591661070078
0.2561035156,0.08984375,1591661070326
0.2940673828,-0.05444335937,1591661070574
0.3708496094,-0.06896972656,1591661070822
0.4327392578,-0.01354980468,1591661071070
0.3395996094,0.04638671875,1591661071318
0.2561035156,0.05126953125,1591661071567
0.2659912109,-0.06982421875,1591661071815
0.3708496094,-0.09484863281,1591661072063
0.4187011719,-0.07250976562,1591661072312
0.3900146484,0.00146484375,1591661072561
0.326171875,0.01599121093,1591661072810
0.2775878906,-0.1341552734,1591661073059
0.3802490234,-0.06994628906,1591661073308
0.3513183594,-0.05090332031,1591661073698
0.2681884766,0.0068359375,1591661073969
0.2937011719,0.01574707031,1591661074239
0.3654785156,0.04016113281,1591661074510
0.3682861328,-0.09619140625,1591661074780
0.3424072266,-0.1146240234,1591661075051
0.3394775391,0.056640625,1591661075322
0.3193359375,0.05261230468,1591661075593
0.2778320313,-0.02893066406,1591661075864
0.3056640625,-0.07177734375,1591661076135
0.3818359375,-0.1030273438,1591661076406
0.4307861328,0.05554199218,1591661076678
0.3902587891,0.1293945313,1591661076950
0.3046875,-0.03149414062,1591661077222
0.4036865234,-0.06408691406,1591661077494
0.6245117188,0.041015625,1591661077765
0.4020996094,0.05590820312,1591661078038
0.3909912109,-0.02612304687,1591661078310
0.3671875,0.041015625,1591661078582
0.4045410156,-0.03918457031,1591661078855
0.4729003906,-0.046875,1591661079121
0.3289794922,0.0146484375,1591661079388
0.2897949219,-0.09582519531,1591661079654
0.3416748047,0.00329589843,1591661079921
0.4283447266,-0.08081054687,1591661080188
0.4127197266,-0.01440429687,1591661080455
0.3385009766,0.06872558593,1591661080722
0.2701416016,-0.1101074219,1591661080989
0.3648681641,-0.08020019531,1591661081257
0.4321289063,-0.04113769531,1591661081524
0.3510742188,0.08813476562,1591661081792
0.2760009766,0.01794433593,1591661082059
0.2470703125,-0.076171875,1591661082327
0.3748779297,-0.1157226563,1591661082595
0.4636230469,-0.03039550781,1591661082863
0.3122558594,0.07214355468,1591661083131
0.2652587891,0.01354980468,1591661083399
0.2937011719,-0.07983398437,1591661083667
0.3896484375,-0.07934570312,1591661083936
0.4091796875,-0.00708007812,1591661084204
0.3129882813,0.08557128906,1591661084473
0.2159423828,-0.1009521484,1591661084742
0.3947753906,-0.08679199218,1591661085011
0.4604492188,-0.04675292968,1591661085280
0.3237304688,0.0380859375,1591661085549
0.2373046875,0.02258300781,1591661085819
0.3203125,-0.06787109375,1591661086088
0.3859863281,-0.1229248047,1591661086358
0.4337158203,-0.05151367187,1591661086628
0.3055419922,0.03979492187,1591661086898
0.2731933594,-0.02697753906,1591661087167
0.2803955078,-0.04821777343,1591661087437
0.3842773438,-0.1041259766,1591661087708
0.4538574219,-0.05480957031,1591661087978
0.2434082031,0.03820800781,1591661088248
0.2625732422,-0.08850097656,1591661088519
0.3315429688,-0.103515625,1591661088789
0.4621582031,-0.03845214843,1591661089059
0.3784179688,0.03637695312,1591661089330
0.2421875,0.05810546875,1591661089600
0.2530517578,-0.08569335937,1591661089872
0.3684082031,-0.1326904297,1591661090142
0.4530029297,-0.03466796875,1591661090414
0.3150634766,0.08447265625,1591661090685
0.2735595703,-0.00988769531,1591661090956
0.3563232422,-0.08605957031,1591661091228
0.4057617188,-0.06213378906,1591661091499
0.3807373047,0.04272460937,1591661091771
0.2850341797,0.08581542968,1591661092043
0.2342529297,-0.09252929687,1591661092315
0.3594970703,-0.0732421875,1591661092587
0.4464111328,-0.03564453125,1591661092859
0.3240966797,0.00219726562,1591661093132
0.2456054688,0.04016113281,1591661093404
0.3122558594,0.03771972656,1591661093677
